x,y,R_c,V_target
136.585,216.705,14.205811339757243,10.211593300903624
136.468,216.724,14.205811340161771,10.253519345086817
136.351,216.742,14.205811339031882,10.253519345086817
136.234,216.761,12.37460675227896,10.253519345086817
136.116,216.779,12.374606752293834,10.253519345086817
135.999,216.798,14.205811339354296,10.253519345086817
135.882,216.816,16.999090591222338,10.253519345086817
135.764,216.835,16.999090591413605,10.253519345086817
135.647,216.853,16.99909059166522,10.253519345086817
135.529,216.872,14.440757778141233,10.253519345086817
135.411,216.89,12.374606751420622,10.253519345086817
135.294,216.909,12.374606751420622,10.253519345086817
135.176,216.928,3727314197933.7295,10.253519345086817
135.058,216.947,16.999090591483498,10.301600060359826
134.941,216.965,16.999090591740103,11.11111111111111
134.823,216.984,16.999090591740103,11.11111111111111
134.705,217.003,3777696586923.728,11.11111111111111
134.587,217.022,588525363015.4624,11.1591123856095
134.469,217.041,7555393173845.674,11.1591123856095
134.351,217.06,509197718455.8806,11.1591123856095
134.233,217.079,508271904422.3148,11.1591123856095
134.115,217.098,254598859227.95596,11.13218104785685
133.997,217.117,3777696586923.734,10.982351889466234
133.879,217.136,7765265206454.4,10.832594360755593
133.761,217.155,545995209828.6837,10.682907457573515
133.643,217.174,17.495276175595045,10.533290177623805
133.524,217.194,17.495276175356373,10.326437759342737
133.406,217.213,17.495276175356373,10.326437759342737
133.288,217.232,14.498491461581022,10.326437759342737
133.17,217.252,12.55123785316131,10.326437759342737
133.051,217.271,12.551237852822434,10.326437759342737
132.933,217.291,12.55123785325531,10.326437759342737
132.814,217.31,12.551237853316865,10.326437759342737
132.696,217.33,14.4984914611654,10.326437759342737
132.578,217.349,17.49527617429199,10.326437759342737
132.459,217.369,17.49527617429199,10.326437759342737
132.341,217.389,86.77910979473744,10.326437759342737
132.222,217.409,17.49527617531082,10.37451196808984
132.104,217.428,17.495276175313077,11.11111111111111
131.985,217.448,17.495276175313077,11.11111111111111
131.867,217.468,86.77910981568469,11.11111111111111
131.748,217.488,86.7791098079014,11.1591123856095
131.63,217.508,86.77910977097504,11.1591123856095
131.511,217.528,86.77910979074422,11.1591123856095
131.393,217.548,86.77910979206493,11.1591123856095
131.274,217.568,554992188404.2804,11.13218104785685
131.155,217.588,86.77910977062639,10.982351889466234
131.037,217.608,86.7791097873096,10.832594360755593
130.918,217.628,554991799155.8566,10.682907457573515
130.799,217.648,12.512823015173248,10.533290177623805
130.681,217.669,12.512823014687166,10.310622887720324
130.562,217.689,12.512823014687166,10.310622887720324
130.443,217.709,12.512823015487598,10.310622887720324
130.325,217.73,12.5128230155416,10.310622887720324
130.206,217.75,14.79626802510995,10.310622887720324
130.087,217.771,17.747367339090523,10.310622887720324
129.969,217.791,17.747367338155573,10.310622887720324
129.85,217.812,17.747367338155573,10.310622887720324
129.731,217.833,17.747367338901793,10.310622887720324
129.613,217.853,17.747367339240874,10.310622887720324
129.494,217.874,17.747367339240874,10.310622887720324
129.375,217.895,260604554073.4796,10.310622887720324
129.256,217.916,17.74736733872943,10.35869851154743
129.138,217.936,17.7473673388584,11.11111111111111
129.019,217.957,17.7473673388584,11.11111111111111
128.9,217.978,82.99897064005626,11.11111111111111
128.782,217.999,82.9989706232671,11.1591123856095
128.663,218.02,554804155230.6185,11.25510564473078
128.544,218.041,82.99897060765868,11.25510564473078
128.426,218.062,82.99897060157963,11.25510564473078
128.307,218.083,14.860240941417167,11.25510564473078
128.188,218.105,14.860240942286527,11.11111111111111
128.069,218.126,14.860240942286527,11.11111111111111
127.951,218.147,82.99897061601031,11.11111111111111
127.832,218.168,14.860240941816096,10.437490921072712
127.713,218.19,18.008483824654004,10.296104353413346
127.595,218.211,18.00848382495405,10.296104353413346
127.476,218.233,14.860240941392007,10.296104353413346
127.357,218.254,12.477608857859847,10.296104353413346
127.239,218.276,12.477608858095474,10.296104353413346
127.12,218.297,14.86024094141767,10.296104353413346
127.001,218.319,18.008483824742544,10.296104353413346
126.883,218.34,18.008483824289474,10.296104353413346
126.764,218.362,18.008483824289474,10.296104353413346
126.645,218.384,14.860240941418365,10.296104353413346
126.526,218.405,12.477608858641082,10.296104353413346
126.408,218.427,12.477608858641082,10.296104353413346
126.289,218.449,inf,10.296104353413346
126.17,218.471,18.008483823386428,10.344181274417576
126.052,218.492,18.008483822728184,11.11111111111111
125.933,218.514,18.008483822728184,11.11111111111111
125.814,218.536,4734203850291.531,11.11111111111111
125.695,218.558,79.57939153408545,11.1591123856095
125.577,218.58,79.57939151963785,11.25510564473078
125.458,218.602,9468400461162.512,11.351080246000771
125.339,218.624,79.5793915314872,11.351080246000771
125.221,218.646,79.5793915308939,11.351080246000771
125.102,218.668,523115647610.76514,11.351080246000771
124.983,218.69,14.927358797865924,11.351080246000771
124.864,218.713,18.278923866871928,11.11111111111111
124.746,218.735,18.278923866871928,11.11111111111111
124.627,218.757,525046958816.7309,11.11111111111111
124.508,218.779,79.57939153557872,10.58706413055169
124.39,218.801,18.27892386493716,10.437490921072712
124.271,218.824,14.927358797040611,10.28286406845672
124.152,218.846,14.927358797040611,10.28286406845672
124.033,218.868,12.445538306561854,10.28286406845672
123.915,218.891,12.445538307008228,10.28286406845672
123.796,218.913,12.445538307008228,10.28286406845672
123.677,218.935,14.927358797888743,10.28286406845672
123.558,218.958,18.27892386519964,10.28286406845672
123.44,218.98,18.27892386519964,10.28286406845672
123.321,219.002,14.92735879788971,10.28286406845672
123.202,219.025,14.92735879829102,10.28286406845672
123.083,219.047,14.927358797865246,10.28286406845672
122.964,219.07,18.278923866444035,10.28286406845672
122.846,219.092,18.278923866253123,10.28286406845672
122.727,219.115,14.92735879788783,10.28286406845672
122.608,219.137,14.927358797464104,10.28286406845672
122.489,219.16,14.927358797464104,10.28286406845672
122.37,219.183,18.278923866568963,10.28286406845672
122.252,219.205,18.278923866589466,10.28286406845672
122.133,219.228,14.927358797865264,10.28286406845672
122.014,219.25,14.927358798312826,10.28286406845672
121.895,219.273,14.927358798312826,10.28286406845672
121.776,219.296,14.927358798715046,10.28286406845672
121.657,219.318,14.927358798714948,10.28286406845672
121.538,219.341,14.927358798714948,10.28286406845672
121.42,219.364,12.44553830630394,10.28286406845672
121.301,219.386,14.927358797463958,10.28286406845672
121.182,219.409,14.927358797463958,10.28286406845672
121.063,219.432,263098311306.5344,10.28286406845672
120.944,219.455,14.92735879704082,10.330942170837686
120.825,219.477,14.927358797888084,11.11111111111111
120.706,219.5,14.927358797888084,11.11111111111111
120.587,219.523,526198789549.6355,11.11111111111111
120.468,219.546,14.92735879788835,11.1591123856095
120.349,219.568,14.927358798336954,11.11111111111111
120.23,219.591,14.927358798336954,11.11111111111111
120.111,219.614,10148161304006.477,11.11111111111111
119.992,219.637,526200956504.0554,11.1591123856095
119.873,219.66,inf,11.25510564473078
119.754,219.683,14.92735879873743,11.25510564473078
119.635,219.705,14.927358797890149,11.11111111111111
119.516,219.728,14.927358797890149,11.11111111111111
119.397,219.751,78.35468214277978,11.11111111111111
119.277,219.774,78.3546821499263,11.1591123856095
119.158,219.797,10148211173024.162,11.25510564473078
119.039,219.82,10148211173023.623,11.351080246000771
118.92,219.843,10148211173024.371,11.447036033280751
118.801,219.866,10928842801718.207,11.54297285055616
